,FileID,paragraphCount,Readability,male,female,TypeTokenRatio,sentimentpos,sentimentneg,sentimentneu,Names,Setting,tensefuture,tensepast,tensepresent,Coordinatingconjunction,PersonalPronoun,PossessivePronoun,Genre
0,0,253.55556,50.16729,35,7,21.57921,0.12367,0.082,0.79467,112,662.33333,155.22222,927.88889,476.33333,329.44444,1027.11111,170.22222,Detective and Mystery
1,1,89,39.53472,4,2,25.32,0.136,0.09933,0.76433,21,245.66667,164,970.33333,349.33333,278.66667,921,243.66667,Literary
2,2,194.94444,47.30666,35,23,23.67749,0.15883,0.09183,0.74922,143,505.77778,155.61111,856.22222,473.88889,404,981.44444,283.33333,Literary
3,3,302.81818,52.76288,46,14,23.58517,0.10318,0.07064,0.82609,181,843.63636,146.54545,830.63636,532.18182,283.54545,908.90909,166.36364,Western Stories
4,4,157,42.07395,1,2,20.32561,0.136,0.11333,0.751,12,239.33333,122.66667,829.66667,369,363,752,254.66667,Literary
5,5,62.75,32.0987,42,22,30.83481,0.17225,0.0755,0.752,139,154,138.5,606,448.75,356.75,600.25,205,Literary
6,6,250.2,47.35797,13,8,22.86,0.0756,0.0714,0.853,69,594.6,120.8,913.4,410.2,285.4,779,196.8,Detective and Mystery
7,7,289.66667,56.64288,129,65,25.37348,0.11989,0.04656,0.83367,341,1017.22222,96.88889,1019,450.22222,280.44444,865.77778,190.88889,Literary
8,8,301.75,56.98062,64,38,23.71444,0.13587,0.05237,0.81187,212,947.5,114.875,1025.875,444.625,283.125,950.375,208.75,Literary
9,9,327.66667,55.86718,33,36,19.74158,0.12,0.11244,0.76744,155,854.77778,230.11111,810.88889,562.11111,280.33333,1095.88889,175.88889,Literary
10,10,107.8,32.09494,23,23,23.79585,0.1087,0.1012,0.7901,81,351.5,151.1,922.5,438.1,371.5,763.8,311.1,Literary
11,11,253.92308,54.41505,21,10,23.04681,0.146,0.09415,0.75985,75,622.07692,141.69231,908.38462,536.30769,274.38462,1187.15385,268.61538,Literary
12,12,200.55556,45.63803,16,12,21.31092,0.113,0.08022,0.80689,76,455.55556,130.33333,1004.88889,400.77778,297.88889,867.44444,195.66667,Literary
13,13,138.14286,47.41459,47,23,27.46209,0.126,0.07693,0.79714,189,405.92857,112.64286,922.85714,356.07143,345.57143,645.78571,225.57143,Literary
14,14,122.90909,38.81644,46,24,31.54947,0.12218,0.06864,0.80909,153,301.45455,125.81818,753.54545,399.90909,277.54545,560.45455,285.36364,Literary
15,15,61.5,32.45149,1,1,22.17,0.1045,0.0525,0.843,5,183,133,977.5,260,318.5,853.5,266,Ghost and Horror
16,16,106.33333,39.22947,6,2,27.475,0.165,0.05767,0.77767,24,281.33333,144.66667,1025.66667,354,240.66667,980.33333,275,Literary
17,17,122,43.47472,11,2,18.14463,0.07,0.03,0.901,33,271,93,915,389,326,542,201,Literary
18,18,218,44.3886,24,22,20.29098,0.17136,0.10236,0.72636,116,533,213.81818,945,367.36364,271.27273,1077.72727,318.36364,Literary
19,19,268.11111,57.34251,83,22,24.62609,0.11756,0.09189,0.79044,206,718.66667,119.22222,825.33333,455.55556,321.11111,753.66667,192.11111,Literary
20,20,147.3,42.77778,53,9,24.83235,0.0814,0.0876,0.83125,171,420.1,109.2,899.05,309.2,291.25,674.45,203.05,Detective and Mystery
21,21,202.33333,54.08119,15,10,25.245,0.07767,0.08167,0.84067,56,60.66667,133.66667,922.66667,318.66667,367,769,262.66667,Literary
22,22,181.68421,42.78597,64,36,24.54801,0.14168,0.07958,0.77884,197,547.78947,165.36842,915.78947,414.94737,390.10526,855.31579,267.63158,Literary
23,23,198.09091,41.32502,26,15,27.36097,0.125,0.09182,0.78318,102,569.90909,140.45455,336.81818,913.81818,309.45455,962.45455,260.90909,Literary
24,24,234.92857,55.22938,17,10,23.1094,0.12993,0.09629,0.77386,61,496.85714,148.92857,1028.92857,421.35714,277,1155.07143,303.5,Literary
25,25,174.46154,43.67814,51,37,24.0251,0.13292,0.08677,0.78023,189,441.15385,176.76923,942.92308,326.30769,451.15385,887.46154,315.69231,Literary
26,26,141.31579,31.99659,114,62,32.27762,0.13826,0.09563,0.76637,382,641.05263,132.36842,711.21053,427.31579,386.89474,772.52632,336.36842,Literary
27,27,234.66667,49.22176,44,22,25.97792,0.164,0.10442,0.7315,142,601.41667,151.41667,802.41667,428.83333,466.91667,848.5,271.91667,Literary
28,28,126.15789,32.06701,54,35,35.57901,0.14632,0.096,0.75758,217,396.47368,109.26316,678.26316,390.05263,385.21053,632.78947,282.63158,Literary
29,29,106,39.21579,11,5,24.04,0.06,0.093,0.846,55,110,78,1104.5,175,393.5,595,307.5,Literary
30,30,196.22222,47.84461,18,7,24.76895,0.122,0.11067,0.76744,52,431.77778,131.22222,989.33333,430.33333,320.55556,820,266.22222,Literary
31,31,154.5,40.05876,19,4,21.67916,0.1865,0.077,0.737,57,304,133,869,406,410.5,790.5,248.5,Literary
32,32,108.57143,37.98354,94,50,33.68306,0.09862,0.08767,0.81376,369,588,127.85714,866.85714,417.33333,354.61905,769.28571,264.95238,Literary
33,33,236,46.69891,20,16,22.36127,0.12667,0.10767,0.76633,76,542,190,893.33333,378.66667,293,956,251.66667,Literary
34,34,311.75,59.02097,12,9,19.17134,0.11912,0.10088,0.78,52,503.125,152.75,723.5,576.875,431.625,906.625,250.5,Literary
35,35,138.875,54.56589,41,40,21.80453,0.1155,0.08825,0.79625,154,451.375,176.875,790.5,609.25,400.125,1020.125,268.625,Literary
36,36,232,49.84158,27,18,26.22234,0.13425,0.073,0.79325,90,546.5,122.25,879,447.75,275.25,842.5,283.75,Literary
37,37,198.14286,44.17666,15,8,26.23333,0.09243,0.08514,0.82229,56,59.14286,111.14286,945.42857,395,336.28571,790.14286,220.14286,Literary
38,38,216.75,49.50149,14,6,20.4354,0.17825,0.109,0.7125,50,357,192.25,916.5,368.5,279.25,1088.25,281.75,Literary
39,39,188,44.05013,18,6,28.90579,0.09189,0.09044,0.81756,55,316.11111,117.33333,995.88889,407.22222,305.66667,769.33333,233.55556,Literary
40,40,174.41667,49.17217,40,25,26.33541,0.11492,0.07292,0.812,134,448.75,187.16667,826.08333,476.58333,261.33333,1052.66667,249.91667,Literary
41,41,253.15385,51.27041,29,8,21.465,0.11508,0.09031,0.79446,118,541.92308,142.15385,874.30769,447.84615,396,898.69231,225.07692,Literary
42,42,142.71429,45.23815,26,12,28.33428,0.13029,0.08657,0.783,93,386.14286,169.57143,882.28571,439.14286,303.28571,921,310.42857,Literary
43,43,222,45.77032,18,8,21.76264,0.131,0.1045,0.7647,90,487.5,199.9,942,421.6,301.8,846.1,226.6,Literary
44,44,81.16667,36.08707,30,17,26.91048,0.14767,0.06217,0.79017,116,156,136.33333,665.16667,490,407,743.16667,269.66667,Literary
45,45,160.4,42.6671,99,37,25.67915,0.11445,0.06765,0.81795,407,455.7,134.3,825.1,446.05,328.7,803.4,249.05,Literary
46,46,73.66667,23.82721,62,14,33.84999,0.11467,0.10667,0.77889,220,340.22222,98.55556,777.88889,412.11111,365.88889,462.66667,225.55556,Literary
47,47,162.625,32.24912,28,19,36.30894,0.149,0.1005,0.7505,115,385.625,127.375,830,401.125,344.625,692.75,285.375,Literary
48,48,224.66667,40.5621,32,31,25.68648,0.1695,0.08933,0.74133,138,423.33333,151,794.16667,383.16667,370.33333,842,312.66667,Literary
49,49,218.4,41.86957,54,28,26.958,0.1393,0.067,0.7935,175,505.5,126.7,804.5,467.8,389.2,795.6,261.9,Literary
50,50,79,35.95591,10,1,19.0081,0.1065,0.055,0.8385,26,150,98.5,894.5,324,380,650,252,Christmas Stories
51,51,277,52.95238,20,13,23.41964,0.12833,0.09217,0.77925,86,680.33333,136.25,928.66667,490,277.83333,1085.08333,263.25,Love and Romance
52,52,201.47619,47.4487,57,36,28.20851,0.10652,0.08419,0.80924,240,546.42857,118,864.57143,413.47619,291.66667,706.04762,236.28571,Literary
53,53,118.25,43.48494,71,20,29.3075,0.11625,0.0895,0.79412,213,429.625,155.25,829.25,390.875,400.125,715.125,256.875,Love and Romance
54,54,234.66667,50.24696,38,11,29.01141,0.10783,0.07517,0.81733,85,465.33333,98.66667,943.66667,418.16667,325.5,783.16667,263.16667,Sea and Adventure
55,55,157.14286,51.98548,63,21,24.0268,0.13243,0.084,0.78336,207,491,139.5,810.21429,535.5,354.42857,947.35714,239.78571,Literary
56,56,86,46.95503,6,2,20.77358,0.061,0.047,0.891,22,174,138,821,399,359,872,208,Literary
57,57,227.7619,45.14656,43,19,26.22728,0.113,0.10919,0.77776,130,502.2381,114,884.61905,417.09524,348.19048,775.38095,238.14286,Literary
58,58,182.17647,43.20553,77,24,28.42373,0.13412,0.07118,0.79465,258,576.11765,132.94118,800.58824,429.58824,295.11765,783.70588,244.88235,Literary
59,59,206.25,36.78991,51,31,27.75213,0.13217,0.08375,0.78375,168,453.75,144.5,768,395.08333,439,713,326,Literary
60,60,205.66667,45.16769,41,21,30.33305,0.12544,0.08178,0.79278,158,541.88889,144.11111,852.55556,443.66667,306.11111,874.66667,267.44444,Literary
61,61,74.6,25.42061,74,45,25.99057,0.14635,0.061,0.7926,337,495.6,167.8,786.4,436.3,397,791.2,321.5,Literary
62,62,208.22222,40.64891,20,11,22.48327,0.12856,0.09433,0.77722,64,388.22222,194.11111,933.33333,375.33333,350.66667,911.88889,309,Literary
63,63,160.71429,46.9742,31,17,24.11331,0.11864,0.09643,0.785,121,448.57143,189.64286,856.21429,387.92857,351.57143,1025.92857,320.57143,Literary
64,64,119,38.89139,52,24,28.60359,0.1167,0.0721,0.811,199,527.4,163.8,878.6,390.6,315.1,933.2,269.5,Literary
65,65,135,34.00984,12,13,26.83547,0.1825,0.084,0.73375,51,299.25,139.5,865,353.75,378.75,733.75,351.5,Literary
66,66,283.36364,47.02616,31,5,24.448,0.09627,0.08809,0.81555,69,535.90909,142.72727,980.45455,411.90909,294.27273,946.63636,281,Literary
67,67,177.92857,47.19726,30,15,30.46,0.12064,0.07521,0.80414,126,408.85714,147.57143,866.07143,399.42857,399.28571,781.71429,241.28571,Literary
68,68,215.41667,44.57393,53,23,30.8995,0.12558,0.07225,0.80217,214,640.08333,131.83333,838.08333,446.41667,343.33333,899.16667,257.91667,Literary
69,69,176.75,41.80557,23,14,24.60813,0.13838,0.115,0.74663,75,360.25,155.5,785.625,382.75,383.25,748.375,255,Literary
70,70,122.6,45.24862,13,12,22.395,0.1452,0.0832,0.7712,55,257.6,161.2,788.4,387.8,409.8,819.6,222,Love and Romance
71,71,113,42.17897,35,20,25.86127,0.10175,0.06967,0.82842,115,336.75,113.41667,895.33333,379.83333,339.83333,692.5,240.75,Literary
72,72,249.05882,44.15162,50,35,28.91494,0.12524,0.08753,0.78724,192,651.64706,112.23529,752.82353,545.94118,370.82353,922.23529,245.05882,Literary
73,73,223.9,49.8811,23,12,24.02412,0.1462,0.0973,0.7564,75,456.9,158.3,898.3,440.4,401.7,897.6,250.5,Literary
74,74,176.875,47.14214,27,18,27.46307,0.12837,0.09463,0.77725,106,432.25,136.75,934.375,451.125,324.75,850.5,253.5,Literary
75,75,311.09091,51.41999,29,9,24.478,0.12518,0.09055,0.78436,86,751,159.45455,916.90909,511.36364,264.18182,1140,260.45455,Literary
76,76,143.53333,24.79133,207,84,35.40813,0.10807,0.0938,0.79827,662,848.86667,86.46667,581.93333,505.6,370.53333,419.26667,162.33333,Literary
77,77,299.625,47.00646,26,6,23.20612,0.137,0.05912,0.80375,82,709.5,164,804.5,507,350.25,1006.5,194.375,Literary
78,78,216.625,42.25018,23,12,26.6448,0.13025,0.095,0.77487,79,491.5,151,965.25,408.125,290.375,978.75,236.75,Literary
79,79,137.54545,29.56254,97,55,33.64539,0.13873,0.09273,0.76845,319,548.81818,126.81818,686.45455,433.09091,386.63636,730.72727,316.81818,Literary
80,80,292.85714,52.8414,34,8,25.73309,0.10786,0.05471,0.83743,102,476.85714,185.28571,389.42857,871.28571,216.42857,765,184.28571,Literary
81,81,42.33333,41.71649,8,11,25.33,0.18333,0.13533,0.68133,46,96,119.66667,501.66667,657,405.33333,901.66667,234.33333,Literary
82,82,188,49.644,7,9,18.96465,0.12167,0.15067,0.72767,32,349.33333,191.66667,903.33333,402.33333,328.66667,1030.33333,344,Literary
83,83,196.33333,46.14384,9,9,21.14876,0.197,0.05267,0.75,38,350.66667,223.33333,892,370.33333,303.33333,999,319,Literary
84,84,184.66667,52.36169,9,2,19.68341,0.17467,0.05833,0.767,24,346.33333,192.66667,918,372.33333,285,1015,200,Literary
85,85,143.14286,37.58243,33,25,23.86449,0.14029,0.105,0.75486,103,351,156,791,358.28571,437.28571,648.28571,300,Literary
86,86,135.7619,38.81287,66,38,23.14975,0.1291,0.08224,0.78867,223,449.2381,160.95238,898.57143,397.2381,513.33333,907.47619,303.57143,Literary
87,87,213.57143,44.82314,54,32,23.33681,0.15433,0.0711,0.77467,234,240.38095,171.04762,708.47619,479.38095,437.2381,777.66667,283.80952,Literary
88,88,119,48.07761,8,3,21.62909,0.168,0.125,0.707,24,236,122,550,484,428,610,282,Literary
89,89,142.65217,43.10968,61,49,22.73648,0.10113,0.07917,0.81983,212,218.47826,151.34783,945.08696,389.34783,511.43478,866.52174,268.56522,Literary
90,90,196.7,36.64637,33,8,24.83328,0.1339,0.0783,0.7876,98,556.4,171.8,777.1,558.1,271.7,909.6,260.6,Literary
91,91,235.66667,48.02326,84,44,25.04556,0.16622,0.07067,0.76306,306,665.44444,105.22222,864.77778,450.5,380.27778,706.44444,256.16667,Literary
92,92,177.05882,50.99199,76,32,24.56974,0.10535,0.10924,0.78553,243,566.29412,145.05882,881.76471,543.64706,334.82353,1053.17647,234.35294,Literary
93,93,250.625,50.1134,33,13,28.84,0.1475,0.07425,0.77863,116,588.5,153.25,800.625,444.5,331.5,771.625,230,Literary
94,94,191.61111,49.91257,81,45,30.57354,0.12217,0.10156,0.77628,300,561.72222,127.33333,796.38889,382.05556,365.83333,708.61111,290.16667,Literary
95,95,204.33333,46.34009,32,15,30.59255,0.11367,0.06878,0.81744,125,445.11111,149,996.44444,310.77778,279.44444,768.55556,194.33333,Literary
96,96,232.88462,38.51938,82,48,24.72052,0.15165,0.09281,0.75554,254,581.92308,154.15385,733.80769,436.34615,409.15385,769.07692,301.07692,Literary
97,97,153.66667,55.75334,17,6,23.16147,0.124,0.08333,0.79233,50,366,130.33333,1017.66667,407.66667,357.66667,979.33333,242,Literary
98,98,145.81818,38.85308,76,22,30.06932,0.16418,0.09127,0.74473,212,420.45455,153,721.27273,449.18182,293.81818,699.18182,239.63636,Literary
99,99,19.16667,30.68117,34,11,22.60761,0.13933,0.10017,0.76067,67,193.33333,162.66667,885.5,367.16667,404.33333,806.83333,349.16667,Literary
100,100,154.88889,40.4719,37,15,24.37513,0.10133,0.06656,0.83189,102,326.44444,111.22222,973.33333,338.33333,382.22222,650.55556,268.77778,Literary
101,101,270,49.25266,31,20,24.528,0.10809,0.10945,0.78255,114,593.63636,157.18182,700,497.27273,380.36364,865.81818,251.09091,Literary
102,102,213.33333,45.26718,3,7,21.21605,0.18467,0.088,0.72733,21,342.66667,165.66667,886.66667,348.33333,415.33333,670.66667,332.66667,Allegories
103,103,211.8125,29.8259,58,21,29.63072,0.16006,0.08444,0.75531,262,544.875,100.75,836.375,422.5625,274.625,707.1875,272.5625,Literary
104,104,105.66667,38.75348,45,21,24.44751,0.19067,0.061,0.7485,136,213.66667,187.16667,474,761.33333,358.16667,1123.83333,267,Literary
105,105,188,48.77314,30,16,25.82256,0.1575,0.1155,0.72733,86,350.83333,156,968.66667,343.33333,358.33333,976.16667,335.33333,Literary
106,106,259.73684,39.41305,78,37,24.9665,0.12989,0.08947,0.78068,268,552.42105,139.21053,808.84211,348.47368,379.78947,677.84211,325.47368,Literary
107,107,154.34783,47.90686,84,54,22.24642,0.158,0.11183,0.73017,283,296.6087,180.91304,846.65217,461.6087,406.73913,1048.6087,285.04348,Literary
108,108,248.17647,45.86924,45,24,23.91218,0.13306,0.083,0.78376,159,477.82353,151.76471,818.23529,352.29412,392.88235,742.17647,309.17647,Literary
109,109,289.33333,55.21133,28,22,20.40689,0.142,0.11427,0.7438,119,780,158.66667,375.06667,954.33333,260.26667,1053.66667,303.93333,Literary
110,110,117.61538,51.58228,49,27,23.07996,0.10523,0.07169,0.823,162,414.15385,138.92308,998.15385,404.53846,454.38462,897.53846,251.61538,Literary
111,111,121.75,45.8545,47,17,28.96452,0.13175,0.06913,0.799,124,260.5,124.625,888.875,367.75,524.5,723,185.125,Literary
112,112,139,37.70306,68,55,26.17758,0.128,0.07595,0.7959,287,605.33333,170.14286,748.14286,482.04762,384.7619,850.90476,192.28571,Literary
113,113,105,40.64447,30,9,28.25754,0.126,0.08189,0.79233,90,196.33333,110.88889,834.33333,284.66667,402.88889,468,256.77778,Literary
114,114,119.1,34.53475,18,8,33.11882,0.146,0.1022,0.752,68,197.9,133.3,719.4,424.8,393.2,535.4,287.2,Literary
115,115,352.5,53.80045,17,10,24.27623,0.12825,0.10187,0.77038,56,511.125,168.875,831.75,419.625,307.75,943.375,338.5,Literary
116,116,169.66667,31.12071,9,3,27.00989,0.15733,0.11667,0.72633,16,274.66667,197.33333,693,402.33333,384,752.33333,355,Literary
117,117,254.08333,49.19044,47,21,24.98197,0.09858,0.0725,0.82875,203,655.91667,138.25,924.33333,337.33333,338.5,742.41667,243.16667,Literary
118,118,152.5,43.77022,35,16,27.05624,0.12672,0.07772,0.79544,120,361.33333,138.44444,973.11111,385.05556,333,798.27778,250.77778,Literary
119,119,154,29.6084,22,9,28.53577,0.12729,0.10114,0.77143,88,332,107.42857,671.28571,517,300,828.71429,303.14286,Literary
120,120,195.22222,51.74937,58,21,23.84588,0.16411,0.08344,0.75233,169,537.55556,184.77778,753.44444,490.22222,491.55556,919.33333,288.77778,Literary
121,121,268.07143,46.8911,29,20,27.63421,0.11586,0.08129,0.80279,116,584,162.35714,822.28571,467.14286,275.85714,871.28571,263.57143,Love and Romance
122,122,184.18182,54.58282,81,22,25.66186,0.11336,0.06,0.82673,230,549.18182,108.36364,875.81818,391,442.90909,699.72727,158.63636,Literary
123,123,99.2,22.41625,29,25,31.75946,0.197,0.0836,0.7194,126,233.4,143.8,662.4,329.2,448.4,535,272.2,Literary
124,124,158.09091,49.06001,44,26,23.48721,0.11555,0.07836,0.80618,163,460.63636,171.90909,788.18182,549.18182,408.36364,935.54545,174.90909,Literary
125,125,152.5,42.4416,55,32,24.49891,0.12081,0.09963,0.77938,206,471.375,161.5,947,430.0625,384.1875,838.875,275.75,Literary
126,126,173.33333,32.46008,19,3,25.23342,0.14578,0.10544,0.74911,40,310.44444,204.77778,713.66667,429.88889,395.88889,804.33333,314.77778,Literary
127,127,248.875,42.05143,41,22,26.55266,0.14638,0.07863,0.77525,122,593.375,126.75,900,405,301.5,803.75,303.875,Literary
128,128,169.54545,35.18484,39,20,30.48217,0.12255,0.08727,0.79,153,462.09091,133.09091,827.45455,432,279,845.81818,273.09091,Literary
129,129,103,45.74552,7,4,19.93601,0.1505,0.0505,0.7985,25,261,166.5,734.5,559,246.5,910,236.5,Literary
130,130,136.25,39.70327,36,18,24.72026,0.11687,0.08719,0.79594,163,407.3125,145.375,860.5625,369.6875,404,712.375,297,Literary
131,131,145.72727,41.40964,77,43,29.34969,0.13327,0.08664,0.78009,260,504.36364,150.18182,842.09091,475.63636,400.54545,814.54545,236.18182,Literary
132,132,254.57143,49.1754,18,12,24.20706,0.09743,0.08486,0.81786,60,345.42857,129.42857,1035.42857,350,385.85714,1043,282.85714,Literary
133,133,124.46667,31.92503,32,44,24.16372,0.11927,0.07833,0.80233,171,463.06667,168.4,807.73333,424.86667,413.93333,781.33333,261.33333,Literary
134,134,236.27778,50.54148,41,21,22.48125,0.09556,0.08922,0.81528,148,604.72222,176.83333,911.94444,464.33333,314.27778,936.22222,265.88889,Literary
135,135,164.625,50.416,41,24,25.81305,0.12337,0.0955,0.78125,159,425.125,167.375,776.375,465.625,428.375,752.5,207.75,Literary
136,136,260.16667,49.48934,49,22,23.66148,0.12058,0.07525,0.80408,147,678.75,134.41667,836.66667,459.91667,324.33333,766.41667,233.58333,Literary
137,137,169.66667,39.14563,44,17,28.23804,0.17183,0.13333,0.69483,114,442.58333,151.41667,756.5,405.08333,351.25,731.58333,397.58333,Literary
138,138,249.5,48.77342,61,45,26.58356,0.1383,0.1047,0.7572,269,668.9,128.2,872.8,459.5,378.5,887.2,317.3,Literary
139,139,595.66667,51.02887,12,7,22.57274,0.10933,0.084,0.80667,50,741.33333,131,909,500.33333,292.33333,860.33333,226.33333,Detective and Mystery
140,140,291.57143,55.08268,22,5,22.06717,0.12729,0.10971,0.76314,74,794,153.71429,959.14286,444.71429,272.14286,970.14286,239.57143,Literary
141,141,236.4,50.38784,30,6,22.41849,0.0931,0.0672,0.8395,88,632.3,136.9,816.9,550.7,213.9,935.1,280.5,Detective and Mystery
142,142,185.89474,41.59495,53,31,21.85422,0.14695,0.08326,0.76968,157,493.73684,188.84211,794.10526,502.68421,341.05263,913.42105,285.05263,Literary
143,143,142.09091,49.00055,49,18,28.43336,0.12955,0.09745,0.77282,193,447.54545,136.81818,825.81818,425.63636,421.18182,744.09091,233,Sea and Adventure
144,144,185.14286,43.13037,32,13,24.99587,0.15471,0.075,0.77043,119,382.57143,180.85714,880.42857,413,443.71429,925.28571,302,Literary
145,145,93.25,22.80307,52,12,33.07927,0.14488,0.1035,0.75138,175,300.125,132.375,669.875,346.625,420.125,516.5,245.875,Literary
146,146,138.5,38.97498,109,53,33.262,0.1363,0.1022,0.7616,380,572.5,141.6,825.7,405.6,343.3,749.3,278.9,Literary
147,147,172.92857,42.25913,59,20,31.31458,0.12514,0.08971,0.78521,173,498.35714,127.57143,918.78571,424.57143,379.5,788,314.35714,Literary
148,148,138,33.654,68,21,30.03104,0.11808,0.0755,0.80617,228,578.16667,115.91667,674,490.33333,379.58333,608,271.33333,Literary
149,149,100.33333,36.94993,25,6,31.2778,0.092,0.066,0.84267,67,171.66667,77.66667,841.33333,387.33333,325.33333,545.33333,265.33333,Literary
150,150,203.14286,42.07334,63,39,24.09908,0.13914,0.08262,0.77833,271,660.95238,187.47619,734.52381,506.42857,344.38095,909.71429,236.04762,Literary
151,151,257.88889,55.27962,30,19,24.71749,0.13122,0.07433,0.79422,101,665.11111,174,869.11111,514.44444,290.33333,1062.77778,286.33333,Love and Romance
152,152,302,49.08495,16,7,27.1,0.098,0.06767,0.83433,68,604.66667,135.33333,817.66667,503,295.33333,929.66667,227.66667,Literary
153,153,241.90909,48.34244,24,12,26.32,0.11364,0.08818,0.79836,83,421.36364,165.09091,945.27273,332.27273,350.72727,679.90909,256.45455,Literary
154,154,294.15385,43.28697,59,19,27.99565,0.13777,0.09446,0.768,271,756.92308,164.38462,794,417.23077,310.76923,765.38462,246.15385,Literary
155,155,303.25,57.462,14,3,19.13511,0.12588,0.10012,0.77412,39,447.625,152.125,1130.875,398.875,241.625,1211.25,281.5,Literary
156,156,254,42.53738,32,7,23.69023,0.08186,0.07814,0.84029,77,748.42857,82.85714,1047,360.14286,295.14286,695.85714,307,Literary
157,157,277.72222,44.92714,29,12,24.96601,0.11106,0.09144,0.79728,138,558.5,136.83333,834.38889,464.66667,326.44444,831.66667,273.05556,Detective and Mystery
158,158,156.5,47.85634,14,17,25.74067,0.11525,0.0565,0.8285,66,352.5,164.75,832.25,402.5,382,928.75,255.5,Literary
159,159,194.33333,48.09141,47,45,22.21096,0.11028,0.09661,0.79311,162,571.27778,129.16667,1040.44444,374.72222,320.66667,884.38889,299.44444,Literary
160,160,154.31579,50.12103,68,21,27.85173,0.116,0.09463,0.78937,237,487.21053,116.31579,892.57895,343.21053,267.89474,790.94737,301.21053,Literary
161,161,284.47619,49.56047,26,18,23.56053,0.11962,0.07138,0.80905,172,572.57143,122.95238,954.71429,396.90476,327.28571,888.71429,259.66667,Literary
162,162,113.81818,54.90476,17,9,22.37996,0.09036,0.07718,0.83255,77,263,107,1057.09091,307.09091,349.27273,879.18182,317.18182,Literary
163,163,135.85714,40.96032,54,10,27.26332,0.08071,0.11086,0.80814,130,413.71429,121.28571,669.28571,528.57143,392.42857,533.42857,216.85714,Literary
164,164,248.36364,54.63568,33,21,22.82339,0.10682,0.07736,0.81591,124,520.27273,168.72727,840.54545,488.18182,397.90909,975.90909,259.72727,Literary
165,165,143.83333,41.52904,22,10,23.77667,0.1305,0.055,0.8145,76,315.5,92.83333,856.83333,373,403.16667,548.16667,238.66667,Literary
166,166,231.4,45.91074,37,13,25.03055,0.1633,0.0866,0.75,113,523.8,177.5,776.7,516.2,307.1,980.7,291.5,Literary
167,167,100.4,45.54831,10,4,24.51135,0.1326,0.0902,0.7774,29,144.6,144.4,922.4,416.8,367.8,832.4,240.8,Literary
168,168,224.7,49.6385,55,12,27.2339,0.1106,0.0867,0.8027,153,545.9,149.7,792.6,498.1,272.3,915.3,242.6,Western Stories
169,169,178.8,36.49062,74,34,30.86087,0.1483,0.0798,0.7721,258,640.5,123.5,741.2,490.4,468.1,669.9,235.8,Literary
170,170,200.22222,40.78579,30,19,25.99381,0.10878,0.08244,0.80867,138,668.77778,139.66667,815,468.88889,324.22222,890.77778,222.11111,Literary
171,171,256,38.4795,15,10,21.75686,0.12343,0.06514,0.81143,68,695.57143,180.57143,906.85714,485.85714,207,920.85714,258.42857,Literary
172,172,163,47.59817,13,7,21.06245,0.1018,0.0744,0.8238,54,346.6,124.2,984.2,346,317.2,733.8,222.4,Detective and Mystery
173,173,114.5,47.70037,9,4,17.40563,0.129,0.104,0.7675,36,243,181,823,415.5,278,817.5,274,Detective and Mystery
174,174,204.5,41.96316,44,10,30.46811,0.08713,0.07938,0.8335,135,516.25,126.25,885.25,431,296,726.375,282,Literary
175,175,173.5,49.37093,5,1,18.01099,0.133,0.069,0.798,21,325.5,127,925,389,318.5,739,228.5,Detective and Mystery
176,176,140.33333,48.17343,6,4,21.17153,0.11667,0.083,0.80033,29,282.33333,122.66667,950,364.66667,324.66667,610.33333,215.66667,Detective and Mystery
177,177,187.5,45.03722,7,3,18.0282,0.1385,0.067,0.7945,27,370.5,120,920.5,382.5,323,708.5,235.5,Detective and Mystery
178,178,157.33333,50.12492,6,4,23.12918,0.13367,0.085,0.781,27,224,168.66667,913,434.33333,327.33333,863.33333,204.66667,Literary
179,179,209.14286,48.8978,21,6,28.51681,0.11471,0.08371,0.80157,65,430.14286,144.14286,886.14286,427.57143,327,847,242.71429,Literary
180,180,166.05,38.70626,59,21,28.32176,0.1557,0.085,0.75945,213,638.9,141.9,709.75,484.9,371.75,807.45,231.85,Literary
181,181,263.77778,52.64997,71,18,28.3615,0.14767,0.08133,0.77111,197,625.22222,154.77778,847.55556,496.44444,230.55556,910.33333,258.33333,Western Stories
182,182,223.27273,49.36038,29,13,23.9478,0.14282,0.097,0.76045,89,447.45455,158.90909,854.90909,435.27273,411.36364,882.09091,268.36364,Literary
183,183,211.66667,49.06653,34,14,23.57027,0.12733,0.05883,0.81367,97,525.66667,142.5,858.83333,459.83333,285.66667,888.33333,240.5,Literary
184,184,341,49.42518,33,12,22.59805,0.13956,0.07656,0.78378,123,871.55556,162.22222,818.44444,562.66667,243.77778,1056.33333,297.55556,Detective and Mystery
185,185,149,44.59396,11,8,23.635,0.14075,0.09275,0.7665,45,247.375,138.75,966.5,365,348.125,885.125,287.125,Detective and Mystery
186,186,229.5,39.1014,45,23,30.29462,0.09667,0.112,0.79133,199,515.5,110.16667,788.33333,518.5,275.66667,833.66667,267.66667,Literary
187,187,195.7,46.59437,22,10,24.0834,0.1258,0.082,0.7922,61,375.4,168.8,866.1,425.7,356.4,848.1,270.7,Detective and Mystery
